NAME,BRAND,OPENED_ON,CLOSED_ON,ADDRESS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_CODE_2022,COUNTY,CURRENT_QUARTER,CURRENT_QUARTER_START,AGE_QUARTERS,CLOSED_NEXT_QUARTER
Prime Healthcare,Prime Healthcare,2025-03-01,,800 Austin St Ste 563,42.024662,-87.683876,621111,621111,Cook County,2025Q3,2025-07-01,2,0
Prime Healthcare,Prime Healthcare,2025-03-01,,800 Austin St Ste 563,42.024662,-87.683876,621111,621111,Cook County,2025Q4,2025-10-01,3,0
Prime Healthcare,Prime Healthcare,2025-03-01,,800 Austin St Ste 563,42.024662,-87.683876,621111,621111,Cook County,2026Q1,2026-01-01,4,0
County Market Pharmacy 226,Health Mart,2025-01-01,,1501 S Dirksen Pkwy,39.786653,-89.607957,446110,456110,Sangamon County,2025Q1,2025-01-01,0,0
County Market Pharmacy 226,Health Mart,2025-01-01,,1501 S Dirksen Pkwy,39.786653,-89.607957,446110,456110,Sangamon County,2025Q2,2025-04-01,1,0
County Market Pharmacy 226,Health Mart,2025-01-01,,1501 S Dirksen Pkwy,39.786653,-89.607957,446110,456110,Sangamon County,2025Q3,2025-07-01,2,0
County Market Pharmacy 226,Health Mart,2025-01-01,,1501 S Dirksen Pkwy,39.786653,-89.607957,446110,456110,Sangamon County,2025Q4,2025-10-01,3,0
County Market Pharmacy 226,Health Mart,2025-01-01,,1501 S Dirksen Pkwy,39.786653,-89.607957,446110,456110,Sangamon County,2026Q1,2026-01-01,4,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2022Q2,2022-04-01,0,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2022Q3,2022-07-01,1,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2022Q4,2022-10-01,2,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2023Q1,2023-01-01,3,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2023Q2,2023-04-01,4,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2023Q3,2023-07-01,5,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2023Q4,2023-10-01,6,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2024Q1,2024-01-01,7,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2024Q2,2024-04-01,8,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2024Q3,2024-07-01,9,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2024Q4,2024-10-01,10,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2025Q1,2025-01-01,11,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2025Q2,2025-04-01,12,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2025Q3,2025-07-01,13,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2025Q4,2025-10-01,14,0
Sephora,Sephora,2022-05-01,,350 Randall Rd,41.987814,-88.343976,446120,456120,Kane County,2026Q1,2026-01-01,15,0
Wendy's,Wendy's,2024-01-01,,231 W Main St,37.898322,-88.931337,722513,722513,Franklin County,2024Q1,2024-01-01,0,0
Wendy's,Wendy's,2024-01-01,,231 W Main St,37.898322,-88.931337,722513,722513,Franklin County,2024Q2,2024-04-01,1,0
Wendy's,Wendy's,2024-01-01,,231 W Main St,37.898322,-88.931337,722513,722513,Franklin County,2024Q3,2024-07-01,2,0
Wendy's,Wendy's,2024-01-01,,231 W Main St,37.898322,-88.931337,722513,722513,Franklin County,2024Q4,2024-10-01,3,0
Wendy's,Wendy's,2024-01-01,,231 W Main St,37.898322,-88.931337,722513,722513,Franklin County,2025Q1,2025-01-01,4,0
Wendy's,Wendy's,2024-01-01,,231 W Main St,37.898322,-88.931337,722513,722513,Franklin County,2025Q2,2025-04-01,5,0
Wendy's,Wendy's,2024-01-01,,231 W Main St,37.898322,-88.931337,722513,722513,Franklin County,2025Q3,2025-07-01,6,0
Wendy's,Wendy's,2024-01-01,,231 W Main St,37.898322,-88.931337,722513,722513,Franklin County,2025Q4,2025-10-01,7,0
Wendy's,Wendy's,2024-01-01,,231 W Main St,37.898322,-88.931337,722513,722513,Franklin County,2026Q1,2026-01-01,8,0
Jersey Mike's,Jersey Mike's,2024-11-01,,1920 Gateway Center Dr,42.238099,-88.819848,722513,722513,Boone County,2024Q4,2024-10-01,0,0
Jersey Mike's,Jersey Mike's,2024-11-01,,1920 Gateway Center Dr,42.238099,-88.819848,722513,722513,Boone County,2025Q1,2025-01-01,1,0
Jersey Mike's,Jersey Mike's,2024-11-01,,1920 Gateway Center Dr,42.238099,-88.819848,722513,722513,Boone County,2025Q2,2025-04-01,2,0
Jersey Mike's,Jersey Mike's,2024-11-01,,1920 Gateway Center Dr,42.238099,-88.819848,722513,722513,Boone County,2025Q3,2025-07-01,3,0
Jersey Mike's,Jersey Mike's,2024-11-01,,1920 Gateway Center Dr,42.238099,-88.819848,722513,722513,Boone County,2025Q4,2025-10-01,4,0
Jersey Mike's,Jersey Mike's,2024-11-01,,1920 Gateway Center Dr,42.238099,-88.819848,722513,722513,Boone County,2026Q1,2026-01-01,5,0
SRS Building Products,SRS Building Products,2024-04-01,,1407 Timber Dr,42.057556,-88.312561,238160,238160,Kane County,2024Q2,2024-04-01,0,0
SRS Building Products,SRS Building Products,2024-04-01,,1407 Timber Dr,42.057556,-88.312561,238160,238160,Kane County,2024Q3,2024-07-01,1,0
SRS Building Products,SRS Building Products,2024-04-01,,1407 Timber Dr,42.057556,-88.312561,238160,238160,Kane County,2024Q4,2024-10-01,2,0
SRS Building Products,SRS Building Products,2024-04-01,,1407 Timber Dr,42.057556,-88.312561,238160,238160,Kane County,2025Q1,2025-01-01,3,0
SRS Building Products,SRS Building Products,2024-04-01,,1407 Timber Dr,42.057556,-88.312561,238160,238160,Kane County,2025Q2,2025-04-01,4,0
SRS Building Products,SRS Building Products,2024-04-01,,1407 Timber Dr,42.057556,-88.312561,238160,238160,Kane County,2025Q3,2025-07-01,5,0
SRS Building Products,SRS Building Products,2024-04-01,,1407 Timber Dr,42.057556,-88.312561,238160,238160,Kane County,2025Q4,2025-10-01,6,0
SRS Building Products,SRS Building Products,2024-04-01,,1407 Timber Dr,42.057556,-88.312561,238160,238160,Kane County,2026Q1,2026-01-01,7,0
Total Wireless,Total Wireless,2024-02-01,2025-05-01,4128 N Milwaukee Ave,41.955877,-87.750926,517312,517112,Cook County,2024Q1,2024-01-01,0,0
Total Wireless,Total Wireless,2024-02-01,2025-05-01,4128 N Milwaukee Ave,41.955877,-87.750926,517312,517112,Cook County,2024Q2,2024-04-01,1,0
Total Wireless,Total Wireless,2024-02-01,2025-05-01,4128 N Milwaukee Ave,41.955877,-87.750926,517312,517112,Cook County,2024Q3,2024-07-01,2,0
Total Wireless,Total Wireless,2024-02-01,2025-05-01,4128 N Milwaukee Ave,41.955877,-87.750926,517312,517112,Cook County,2024Q4,2024-10-01,3,0
Total Wireless,Total Wireless,2024-02-01,2025-05-01,4128 N Milwaukee Ave,41.955877,-87.750926,517312,517112,Cook County,2025Q1,2025-01-01,4,1
Total Wireless,Total Wireless,2024-02-01,2025-05-01,4128 N Milwaukee Ave,41.955877,-87.750926,517312,517112,Cook County,2025Q2,2025-04-01,5,0
Mathnasium,Mathnasium,2024-11-01,,12736 S Route 59 Unit 104,41.650728,-88.206021,611691,611691,Will County,2024Q4,2024-10-01,0,0
Mathnasium,Mathnasium,2024-11-01,,12736 S Route 59 Unit 104,41.650728,-88.206021,611691,611691,Will County,2025Q1,2025-01-01,1,0
Mathnasium,Mathnasium,2024-11-01,,12736 S Route 59 Unit 104,41.650728,-88.206021,611691,611691,Will County,2025Q2,2025-04-01,2,0
Mathnasium,Mathnasium,2024-11-01,,12736 S Route 59 Unit 104,41.650728,-88.206021,611691,611691,Will County,2025Q3,2025-07-01,3,0
Mathnasium,Mathnasium,2024-11-01,,12736 S Route 59 Unit 104,41.650728,-88.206021,611691,611691,Will County,2025Q4,2025-10-01,4,0
Mathnasium,Mathnasium,2024-11-01,,12736 S Route 59 Unit 104,41.650728,-88.206021,611691,611691,Will County,2026Q1,2026-01-01,5,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2022Q4,2022-10-01,0,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2023Q1,2023-01-01,1,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2023Q2,2023-04-01,2,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2023Q3,2023-07-01,3,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2023Q4,2023-10-01,4,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2024Q1,2024-01-01,5,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2024Q2,2024-04-01,6,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2024Q3,2024-07-01,7,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2024Q4,2024-10-01,8,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2025Q1,2025-01-01,9,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2025Q2,2025-04-01,10,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2025Q3,2025-07-01,11,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2025Q4,2025-10-01,12,0
Pandora,Pandora,2022-11-01,,111 N State St,41.883726,-87.627037,448310,458310,Cook County,2026Q1,2026-01-01,13,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2021-07-01,62 Biesterfield Rd,42.005203,-88.006091,517312,517112,Cook County,2020Q3,2020-07-01,0,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2021-07-01,62 Biesterfield Rd,42.005203,-88.006091,517312,517112,Cook County,2020Q4,2020-10-01,1,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2021-07-01,62 Biesterfield Rd,42.005203,-88.006091,517312,517112,Cook County,2021Q1,2021-01-01,2,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2021-07-01,62 Biesterfield Rd,42.005203,-88.006091,517312,517112,Cook County,2021Q2,2021-04-01,3,1
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2023Q1,2023-01-01,0,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2023Q2,2023-04-01,1,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2023Q3,2023-07-01,2,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2023Q4,2023-10-01,3,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2024Q1,2024-01-01,4,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2024Q2,2024-04-01,5,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2024Q3,2024-07-01,6,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2024Q4,2024-10-01,7,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2025Q1,2025-01-01,8,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2025Q2,2025-04-01,9,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2025Q3,2025-07-01,10,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2025Q4,2025-10-01,11,0
Northern Tool + Equipment,Northern Tool + Equipment,2023-01-01,,930 Winston Plz,41.906018,-87.845331,444130,444140,Cook County,2026Q1,2026-01-01,12,0
Wilhelmsen (Wallenius Wilhelmsen ASA),Wilhelmsen (Wallenius Wilhelmsen ASA),2025-07-01,,1775 Baseline Rd,41.719802,-88.36104,3399,3399,Kendall County,2025Q3,2025-07-01,0,0
Wilhelmsen (Wallenius Wilhelmsen ASA),Wilhelmsen (Wallenius Wilhelmsen ASA),2025-07-01,,1775 Baseline Rd,41.719802,-88.36104,3399,3399,Kendall County,2025Q4,2025-10-01,1,0
Wilhelmsen (Wallenius Wilhelmsen ASA),Wilhelmsen (Wallenius Wilhelmsen ASA),2025-07-01,,1775 Baseline Rd,41.719802,-88.36104,3399,3399,Kendall County,2026Q1,2026-01-01,2,0
Hertz,Hertz,2022-12-01,2024-03-01,226 N Bolingbrook Dr,41.701264,-88.066832,532111,532111,Will County,2022Q4,2022-10-01,0,0
Hertz,Hertz,2022-12-01,2024-03-01,226 N Bolingbrook Dr,41.701264,-88.066832,532111,532111,Will County,2023Q1,2023-01-01,1,0
Hertz,Hertz,2022-12-01,2024-03-01,226 N Bolingbrook Dr,41.701264,-88.066832,532111,532111,Will County,2023Q2,2023-04-01,2,0
Hertz,Hertz,2022-12-01,2024-03-01,226 N Bolingbrook Dr,41.701264,-88.066832,532111,532111,Will County,2023Q3,2023-07-01,3,0
Hertz,Hertz,2022-12-01,2024-03-01,226 N Bolingbrook Dr,41.701264,-88.066832,532111,532111,Will County,2023Q4,2023-10-01,4,1
Hertz,Hertz,2022-12-01,2024-03-01,226 N Bolingbrook Dr,41.701264,-88.066832,532111,532111,Will County,2024Q1,2024-01-01,5,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2020Q4,2020-10-01,0,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2021Q1,2021-01-01,1,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2021Q2,2021-04-01,2,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2021Q3,2021-07-01,3,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2021Q4,2021-10-01,4,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2022Q1,2022-01-01,5,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2022Q2,2022-04-01,6,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2022Q3,2022-07-01,7,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2022Q4,2022-10-01,8,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2023Q1,2023-01-01,9,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2023Q2,2023-04-01,10,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2023Q3,2023-07-01,11,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2023Q4,2023-10-01,12,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2024Q1,2024-01-01,13,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2024Q2,2024-04-01,14,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2024Q3,2024-07-01,15,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2024Q4,2024-10-01,16,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2025Q1,2025-01-01,17,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2025Q2,2025-04-01,18,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2025Q3,2025-07-01,19,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2025Q4,2025-10-01,20,0
Buffalo Wild Wings,Buffalo Wild Wings,2020-10-01,,7020 Carpenter Rd,42.009447,-87.764183,722511,722511,Cook County,2026Q1,2026-01-01,21,0
H&R Block,H&R Block,2024-02-01,,1211 S West St,38.717518,-88.094464,541213,541213,Richland County,2024Q1,2024-01-01,0,0
H&R Block,H&R Block,2024-02-01,,1211 S West St,38.717518,-88.094464,541213,541213,Richland County,2024Q2,2024-04-01,1,0
H&R Block,H&R Block,2024-02-01,,1211 S West St,38.717518,-88.094464,541213,541213,Richland County,2024Q3,2024-07-01,2,0
H&R Block,H&R Block,2024-02-01,,1211 S West St,38.717518,-88.094464,541213,541213,Richland County,2024Q4,2024-10-01,3,0
H&R Block,H&R Block,2024-02-01,,1211 S West St,38.717518,-88.094464,541213,541213,Richland County,2025Q1,2025-01-01,4,0
H&R Block,H&R Block,2024-02-01,,1211 S West St,38.717518,-88.094464,541213,541213,Richland County,2025Q2,2025-04-01,5,0
H&R Block,H&R Block,2024-02-01,,1211 S West St,38.717518,-88.094464,541213,541213,Richland County,2025Q3,2025-07-01,6,0
H&R Block,H&R Block,2024-02-01,,1211 S West St,38.717518,-88.094464,541213,541213,Richland County,2025Q4,2025-10-01,7,0
H&R Block,H&R Block,2024-02-01,,1211 S West St,38.717518,-88.094464,541213,541213,Richland County,2026Q1,2026-01-01,8,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2022Q4,2022-10-01,0,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2023Q1,2023-01-01,1,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2023Q2,2023-04-01,2,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2023Q3,2023-07-01,3,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2023Q4,2023-10-01,4,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2024Q1,2024-01-01,5,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2024Q2,2024-04-01,6,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2024Q3,2024-07-01,7,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2024Q4,2024-10-01,8,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2025Q1,2025-01-01,9,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2025Q2,2025-04-01,10,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2025Q3,2025-07-01,11,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2025Q4,2025-10-01,12,0
Domino's Pizza,Domino's Pizza,2022-12-01,,686 Roosevelt Rd,41.860194,-88.058076,722513,722513,DuPage County,2026Q1,2026-01-01,13,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2020Q4,2020-10-01,0,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2021Q1,2021-01-01,1,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2021Q2,2021-04-01,2,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2021Q3,2021-07-01,3,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2021Q4,2021-10-01,4,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2022Q1,2022-01-01,5,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2022Q2,2022-04-01,6,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2022Q3,2022-07-01,7,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2022Q4,2022-10-01,8,0
T-mobile Authorized Retailer,T-Mobile,2020-11-01,2023-06-01,3352 W 26th St,41.844566,-87.709602,517312,517112,Cook County,2023Q1,2023-01-01,9,1
